"hotelId","id","images/0","images/1","images/2","images/3","images/4","images/5","images/6","images/7","images/8","images/9","images/10","images/11","images/12","images/13","images/14","images/15","images/16","images/17","images/18","images/19","propertyResponse","rating","reviewDate","reviewOriginalLanguage","reviewPage","reviewTextParts","reviewTextParts/Disliked","reviewTextParts/Liked","reviewTitle","roomInfo","startUrl","stayDate","stayLength","travelerType","userAvatar","userLocation","userName"
"gr/peninsula-agia-pelagia","425b8bc08bb4bf5d",,,,,,,,,,,,,,,,,,,,,,"7.0","August 30, 2021",,"39",,"1) Check in time at 14 on booking but at 15 once we arrived there. We waited 1 hour at reception after quite long trip. Lady at reception was very rude even when I showed her booking check in time.
2) All inclusive at beach bar was not really ""all"": no cocktail included, no coffe included, no snacks included.
3)No desk to change towels: cleaning lady can change when clean room, but if you go beach early with towels you miss the change. In 8 nights we only change once.
4)No one is really checking if people are wearing mask during buffet service or inside hotel places.
5) On top of all: animation team is really the worse that I never saw in my life. They only speak french, they don't do any kind of entertainment or shows, no acting, no dancing, no singing. They only do quiz show and card games and 1 per week cinema night with only french speaking movie. 0 on 10 definetely","Great sea spot where to swim and snorkeling. Great sea view from the room that was very big and clean. Great food at restaurant, one of my best all inclusive from this point of view.","Great but not peefect","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2021","9 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-g/d2bf46fbe4c12e06481303d85f49f125e18fbd39.png","Italy","Giustino"
"gr/peninsula-agia-pelagia","bef62499606f2729",,,,,,,,,,,,,,,,,,,,,,"5.0","August 25, 2021",,"39",,"There were a lot of things I did not like about this hotel:1- receptionist are rude and don't care about guests complains2- all activities in the hotel were in french, even some employees only spoke french3- you need to wake super early in your vacation in order to get a spot in the beach and pool beds since they let guests just put on a towel and reserve the spot for the whole day, even though they might spend only 30 min there4- if you are a fan of good food, don't go for the all-inclusive. Food is not bad, but is not greek at all and has no tasty flavor and they seemed to be cooked with no salt and spices. 5- we had almost a whole day without AC with a 35 degrees temperature6- there were no really good restaurant areas close to the hotel","The room was spacious, clean and the view was amazing. The hotel had a private beach that is really just to spend a day relaxing and having nice drinks (which are not offered in the all-inclusive).Breakfast is decent but the same every day.","It was ok, but not staying there anymore","Superior Double Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2021","6 nights","Couple","https://xx.bstatic.com/xdata/images/xphoto/square64/21430310.jpg?k=8967c665773772c0940cfb7b485baee534e152090360e732c9647184c4f15499&o=","Germany","Fernanda"
"gr/peninsula-agia-pelagia","16a6563daa6022fe",,,,,,,,,,,,,,,,,,,,,,"7.0","August 22, 2021",,"39",,"Staff, animation.","Location, sea, beach, food","Good","Junior Suite with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2021","10 nights","Group","https://lh4.googleusercontent.com/-nKtFgIJmTbg/AAAAAAAAAAI/AAAAAAAAAAA/VBgI4tRsd_w/s96-c/photo.jpg","Russia","Alexandra"
"gr/peninsula-agia-pelagia","b8d7502073c9a6c2",,,,,,,,,,,,,,,,,,,,,,"7.0","August 11, 2021",,"39",,"Biggest disappointment was that we paid extra for a bungalow - which turned out to be a bit of a con as it was actually a detached wing of the hotel three stories down  however it did provide us with a great view and the two rooms we need - we were shown a ""bungalow"" which was dark and felt unprepared (three beds crammed into the second bedroom).The hotel is also used by a French tour operator, so sometimes felt crowded and the evening entertainment was truly awful!","Interesting location built on peninsula - prepare for lots of steps to get the the various steps so not good for people with young children or those that struggle with steps, there are lifts but they do not negate all the steps!  Great view from the hotel room, all inclusive is a must as in an isolated location with very little near by - though the food does get a bit repetitive and the drinks are cheap. Two good size pool areas though they do get busy and the access to the sea is great but from a quay wall not a beach.  Good place for a sun and sea holiday, car hire on site and local bus pickup stops outside the reception which is handy for day trip into the main town (30-40min drive).","Enjoyable family vacation disappointed by the accommodation compared to the online description","Two-Bedroom Bungalow with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2021","10 nights","Family","https://xx.bstatic.com/xdata/images/xphoto/square64/15365658.jpg?k=649d304c279837f4652179df761c4be2ed1b0fff675e9d28f8edf48d5244ae85&o=","United Kingdom","Simon"
"gr/peninsula-agia-pelagia","bac27f3c5a6d7f57",,,,,,,,,,,,,,,,,,,,,,"7.0","August 5, 2021",,"39",,"We didnt liked the beverages. None of them.
Our toilet room made a noise, and the airconditioner expelled a very bad smell, I think it was just us.
We didn’t liked some guests, not the hotel fault, but some pepople complained for stupid things like a woman was in the reception saying that she had water on her hear! Other getting upset because she wasn't served at her table when on a buffet you have to go and get your food! Again about the clients, too much kids crying and screaming, so not the best on this time of the year for just a couple, it looked so peaceful and exclusive on pictures that the reality of the fully booked season by mostly families was disappointing.
The shower broke but it was replaced super fast, 30 min I would say.
We asked to kill some flies that were on the light, they did but didn’t clean so the flies bodies stayed on the lamp as roommates for the rest of the stay, no glamour at all.","- The view from our room was spectacular
- Sea salt beach was nice but the access to the sea was the best, bring an inflatable device so you don’t get tired of floating there
- Food offered a huge variety every time only good in general, but the seafood night and the greek night the food was absolutely great
- staff was good, they were so busy all the time, specially at the reception I hope they can have some rest, they really deserve it.
- Just 30 min taxi to airport, it has taxies to everywhere so is easy to go places, if you are here, visit Agya Pelagya, or the Waterpark if you buy tickets online they will pickup you there and return you to the hotel, super easy.
- super economical buses to Heraklion, just 3.5 euros
- rent a car just across the street, get one and go to Rethymno for a night or visit  the lake.
- offers different activities and options to swim, many different locations for pictures!
- we got great memories here, Crete is a beautiful island, nearby tavernas offer exquisite food, next time I will not get all inclusive so I will go more to dine out and get all possible tastes.","Peninsula was good in general","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2021","11 nights","Couple","https://lh5.googleusercontent.com/-IXgFT6PkVE8/AAAAAAAAAAI/AAAAAAAAACU/xYOy9fCXlcg/photo.jpg","United States of America","Axel"
"gr/peninsula-agia-pelagia","597585540587387f","https://cf.bstatic.com/xdata/images/xphoto/max1280x900/126348884.webp?k=63e34ff251463472bcd198cae1fdcbfae1fbc86074ed5bcc6fe00305a3185d75&o=","https://cf.bstatic.com/xdata/images/xphoto/max1280x900/126348906.webp?k=e695e5269132a1915f41d873d8a3306f107e3d4f61a697d6e963ae89b31096f3&o=",,,,,,,,,,,,,,,,,,,,"7.0","August 2, 2021",,"39",,"The location of our family suite was under the entertainment stage and the music was too loud and went too late.  I was very disappointed in our room location.","The location and the staff","Beautiful","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2021","7 nights","Family","https://graph.facebook.com/v2.9/1248387701884592/picture?type=square&height=64&width=64","Australia","Toni"
"gr/peninsula-agia-pelagia","a076e7099a2e41cf",,,,,,,,,,,,,,,,,,,,,,"6.0","August 1, 2021",,"39",,"1) Our first room that they gave us had a very bad sewage smell, after complaining we moved to another room which was better however we really suffered the first 2 nights in that terrible room. It put a damper in our holiday mood. The other room was good but it missed out with providing us a few items we had in our first room like room slippers and beach towels.
2) The pools were really crowded and with the covid situation it was a worrying.
3) Buffets for lunch ended very early at 2pm","The night activities kept my daughter entertained and she was really excited about it. I also liked the theme night buffets they had.","Mixed reviews about this ppace","Junior Suite with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2021","5 nights","Family","https://xx.bstatic.com/xdata/images/xphoto/square64/18364174.jpg?k=1f9251da63601b2c8a56428ece3b95a680d3c60237377e3a2e90f0608d3c83f3&o=","Bahrain","Marwa"
"gr/peninsula-agia-pelagia","94cc30595aab2711",,,,,,,,,,,,,,,,,,,,,,"7.0","July 29, 2021",,"39",,"Power kept going off. Key card didn’t work. Hotel is spread out so lots of walking. I wish the pools were open till 9pm instead of 7 pm.","The view of the sea was amazing. Food was good.","Beautiful location","Two-Bedroom Bungalow with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2021","5 nights","Family","https://graph.facebook.com/v2.9/10154526450833174/picture?type=square&height=64&width=64","United States of America","Victoria"
"gr/peninsula-agia-pelagia","d700d691041872d2",,,,,,,,,,,,,,,,,,,,,,"6.0","July 25, 2021",,"39",,"The dinner was cold and it was repetitiv. At the check in we would have wished more information for example about the hotel, buses, taxis or the city of Agia Pelagia.","The private pool was nice and the beach is cleaned. The view there is amazing :)","Pleasant","Superior Sea View Room with Private Pool","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2021","7 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-j/f69a0f45af414641ac0371c1f139c49637969c6c.png","Switzerland","Janina"
"gr/peninsula-agia-pelagia","5403cd743975aa3d",,,,,,,,,,,,,,,,,,,,,,"8.0","June 15, 2023","fr","55","","Clairement le buffet","Magnifique complexe, très confortable. Il y a piscine et mer, ce qui est un vrai plus. La nourriture est passable et il y a beaucoup de suppléments dès que vous sortez du simple verre d'eau, de la pinte de bière ou du vin couleur arc-en-ciel","Un très bel hôtel, relaxant.","Junior Suite with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","5 nights","Couple","https://lh3.googleusercontent.com/a-/AOh14GhJC-nAW428XFbzUFx_P56jYifbWvDDQyBgLSqm2A=s96-c","Belgium","Nathalie"
"gr/peninsula-agia-pelagia","6a48b78d2d8c184b",,,,,,,,,,,,,,,,,,,,,,"10","June 15, 2023","fr","55","",,"tout parfait!","parfait!","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","3 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-m/0e43c9b9a23d334b52510a328641c048847226bc.png","Switzerland","Marine"
"gr/peninsula-agia-pelagia","395ad52dde6d6a75","https://cf.bstatic.com/xdata/images/xphoto/max1280x900/231815392.webp?k=377b0f856f7fe5f24422c330be29c6bc475dbdca66e56935827d6d728ddeaf87&o=",,,,,,,,,,,,,,,,,,,,,"10","June 14, 2023","fr","55","","rien","le lieu est sublime, le charme du bâtiment, la qualité du service bar restaurant
l’accueil","séjour à la hauteur de nos espérance, cadre idyllique","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","7 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-a/2c7be68fb3f987f1352e7b289d4b24137e1a283d.png","France","Anais"
"gr/peninsula-agia-pelagia","3ae03b4393b64521",,,,,,,,,,,,,,,,,,,,,,"8.0","June 12, 2023","fr","55","","La nourriture très grasse et répétitive, pas digne d'un 4 *. Aucune douche à côté des piscines, je n'ai jamais vu ça. Et l'hygiène ?
Peu de toilettes également, bien cachées.
Animation pas super niveau, malgré la gentillesse et disponibilité des animateurs .
Plages pas très accessibles, coeur du village assez loin.","La vue depuis le balcon de notre chambre, le ménage impeccable, les bouteilles d'eau tous les jours dans le frigo.","Mi figue mi raisin","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","7 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-s/d321d61d78a8fa310843e1967dca38e6276b92aa.png","France","Sophie"
"gr/peninsula-agia-pelagia","73829c903d3951e7",,,,,,,,,,,,,,,,,,,,,,"10","June 8, 2023","he","55","",,"הכול","Exceptional","Superior Double Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","3 nights","Couple","https://lh3.googleusercontent.com/a/ACg8ocLGGLzRtZ6UxIIjVwuFlZGE3wDo4nS88vc6hcwhEo1Nuto=s96-c","Israel","Asatzelo"
"gr/peninsula-agia-pelagia","24830bf8d2495187","https://cf.bstatic.com/xdata/images/xphoto/max1280x900/229810678.webp?k=5ef31d22a59047283f87728701de83997f36f2d8275854f035635833dc558e91&o=",,,,,,,,,,,,,,,,,,,,,"8.0","June 7, 2023","de","55","","das es zum Hotel kein Strand Abschnitt gab","sehr schönes Zimmer groß und geräumig","war ganz nett","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","4 nights","Couple","https://graph.facebook.com/v2.9/1700739926722365/picture?type=square&height=64&width=64","Germany","Maria"
"gr/peninsula-agia-pelagia","b45dea23a3b7e05c",,,,,,,,,,,,,,,,,,,,,,"10","June 2, 2023","fr","55","",,"Les repas et boissons a volonté..la gentillesse et l'accueil ...la propreté et la vue sur mer","Exceptional","Family Suite","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","4 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-c/315f92289c481a16de5ee7737aa1b5fd531afcce.png","France","Cedric"
"gr/peninsula-agia-pelagia","bb5b2fef76033c3c",,,,,,,,,,,,,,,,,,,,,,"10","June 2, 2023","fr","55","","Rien. Tout était parfait 😀","La situation de l'hôtel, la cuisine très variée et des choix différents tous les jours, ce qui est très appréciable. Nous avons eu du beau temps pendant tout notre séjour. Les habitants sont adorables.
Une ile et des paysages magnifiques ! 🤩","Exceptional","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","June 2023","5 nights","Family","https://lh3.googleusercontent.com/a/AItbvmlKPanBEboaHWE7qMG82DPPG2Yyp14LHHykCRLg=s96-c","Reunion","Martine"
